ID,year1,reason_short1,ID1,reason1,MNAME1,year2,reason_short2,ID2,reason2,MNAME2,year3,reason_short3,ID3,reason3,MNAME3,year4,reason_short4,ID4,reason4,MNAME4,year5,reason_short5,reason5,MNAME5
6530215,2012,newly added,NA,Newly added,Noland Hospital Shelby,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6530394,2012,newly added,NA,Newly added,Choctaw General Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6530396,2012,newly added,NA,Newly added,EastPointe Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6540413,2012,newly added,NA,Newly added,Allegiance Specialty Hospital of Greenville,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6549242,2012,newly added,NA,Newly added,Patients Choice Medical Center of Smith County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6610442,2012,newly added,NA,Newly added,Child and Adolescent Behavioral Health Services,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6610449,2012,merger result,NA,Merger result,Children's Hospitals and Clinics of Minnesota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6630456,2012,newly added,NA,Newly added,Black River Medical Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6630461,2012,newly added,NA,Newly added,St. Louis Regional Psychiatric Stabilization Center,2014,merged into,6630930,"Merged into 6630930 Barnes-Jewish Hospital Saint Louis, MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6659061,2012,newly added,NA,Newly added,Sanford Aberdeen Medical Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6710036,2012,newly added,NA,Newly added,Southeast Rehabilitation Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720498,2012,newly added,NA,Newly added,Oceans Behavioral Hospital of Greater New Orleans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720500,2012,newly added,NA,Newly added,Central Louisiana Surgical Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720506,2012,newly added,NA,Newly added,St. Charles Surgical Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720688,2012,newly added,NA,Newly added,St. Bernard Parish Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720930,2012,newly added,NA,Newly added,Seaside Health System,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740643,2012,newly added,NA,Newly added,Baylor Medical Center at McKinney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740668,2012,newly added,NA,Newly added,Seton Medical Center Harker Heights,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740891,2012,newly added,NA,Newly added,Continuum Rehabilitation Hospital of North Texas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740892,2012,newly added,NA,Newly added,El Paso Children's Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740894,2012,newly added,NA,Newly added,New Braunfels Regional Rehabilitation Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740896,2012,newly added,NA,Newly added,HEALTHSOUTH Rehabilitation Hospital of Cypress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740897,2012,newly added,NA,Newly added,Forest Park Medical Center Frisco,2015,merged into,6742865,"Merged into 6742865 Medical Center of Plano - Plano, TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740898,2012,newly added,NA,Newly added,Kindred Rehabilitation Hospital Northeast Houston,2019,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740914,2012,newly added,NA,Newly added,Baylor Emergency Medical Center at Aubrey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740916,2012,newly added,NA,Newly added,Emerus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740920,2012,newly added,NA,Newly added,Lakeway Regional Medical Center,2017,unit of other hosp,6740381,Unit of 6740381 Baylor Scott & White Medical Center -,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740926,2012,newly added,NA,Newly added,Texas General Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740927,2012,newly added,NA,Newly added,Carrollton Springs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740928,2012,newly added,NA,Newly added,Reliant Northwest Houston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740929,2012,newly added,NA,Newly added,Reliant Austin,2019,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740930,2012,newly added,NA,Newly added,Audubon Behavioral Healthcare of Lufkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740937,2012,newly added,NA,Newly added,Baptist Emergency Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740939,2012,newly added,NA,Newly added,Audubon Behavioral Healthcare of Longview,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740940,2012,newly added,NA,Newly added,Victory Medical Center Houston,2019,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740941,2012,newly added,NA,Newly added,Lone Star Behavioral Health,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740944,2012,newly added,NA,Newly added,Cambridge Hospital in Houston,2015,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6820235,2012,newly added,NA,Newly added,U. S. Air Force Clinic,2015,not a hosp,NA,Ambulatory Care Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6840239,2012,newly added,NA,Newly added,Peak View Behavioral Health,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6840520,2012,newly added,NA,Newly added,Federal Correctional Institute Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6859146,2012,newly added,NA,Newly added,Presbyterian Rust Medical Center,2014,merged into,6850055,"Merged into 6850055 Presbyterian Hospital Albuquerque, NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6860057,2012,newly added,NA,Newly added,Restora Hospital of Mesa,2014,closed,NA,Closed,NA,2015,newly added,NA,Newly added,Restora Hospital of Mesa,2016,closed,NA,Closed,NA,NA,NA,NA,NA
6860058,2012,newly added,NA,Newly added,Restora Hospital of Sun City,2014,closed,NA,Closed,NA,2015,newly added,NA,Newly added,Restora Hospital of Sun City,2016,closed,NA,Closed,NA,NA,NA,NA,NA
6860387,2012,newly added,NA,Newly added,HEALTHSOUTH East Valley Rehabilitation Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6869151,2012,newly added,NA,Newly added,Oasis Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6879347,2012,newly added,NA,Newly added,Salt Lake Behavioral Health,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6880400,2012,newly added,NA,Newly added,Seven Hills Behavioral Institute,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930376,2012,newly added,NA,Newly added,Sutter Surgical Hospital - North Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930406,2012,newly added,NA,Newly added,Kindred Hospital Rancho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930421,2012,newly added,NA,Newly added,Kaiser Permanente Roseville Medical Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930422,2012,newly added,NA,Newly added,Kaiser Permanente Vacaville Medical Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930669,2012,newly added,NA,Newly added,Alvarado Parkway Institute Behavioral Health System,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930671,2012,newly added,NA,Newly added,Kedren Community Mental Health Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930674,2012,newly added,NA,Newly added,Santa Barbara County Psychiatric Health Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930675,2012,newly added,NA,Newly added,Joyce Eisenberg-Keefer Medical Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930676,2012,newly added,NA,Newly added,Willow Rock Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930689,2012,merger result,NA,Merger result,Citrus Valley Medical Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930690,2012,merger result,NA,Merger result,Southwest Healthcare System,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6110367,2013,merger result,NA,Merger result - 6110160 and 6110220,Lincoln Health,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6110378,2013,merger result,NA,Merger result - 6110140 and 6110520,Southern Maine Health Care Biddeford Medical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6140221,2013,newly added,NA,Newly added,Walden Psychiatric Care,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6230455,2013,newly added,NA,Newly added,Physicians Care Surgical Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6230515,2013,newly added,NA,Newly added,Einstein Medical Center Montgomery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6230516,2013,newly added,NA,Newly added,Coordinated Health-Bethlehem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6230517,2013,newly added,NA,Newly added,UPMC East,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6340225,2013,newly added,NA,Newly added,Center for Restorative Care and Rehabilitation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6340425,2013,newly added,NA,Newly added,Riverside Doctors' Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6359121,2013,newly added,NA,Newly added,Highland-Clarksburg Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6360427,2013,merger result,NA,Merger result - 6361020 and 6361500,Blue Ridge Healthcare Hospitals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6380258,2013,newly added,NA,Newly added,Roosevelt Warm Springs LTAC Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6380486,2013,merger result,NA,Merger result - 6380010 and 6380025,Phoebe Putney Memorial Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6390407,2013,newly added,NA,Newly added,West Florida Community Care Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6390408,2013,newly added,NA,Newly added,Central Florida Behavioral Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6390418,2013,newly added,NA,Newly added,Port St. Lucie Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6399249,2013,newly added,NA,Newly added,Park Royal Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6399250,2013,newly added,NA,Newly added,HEALTHSOUTH Rehabilitation Hospital of Ocala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6399251,2013,newly added,NA,Newly added,HEALTHSOUTH Rehabilitation Hospital at Martin Health,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6410523,2013,newly added,NA,Newly added,Haven Behavioral Senior Care of Dayton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6410524,2013,newly added,NA,Newly added,Dublin Springs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6410531,2013,merger result,NA,Merger result - 6410072 and 6410077,West Chester Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6420289,2013,newly added,NA,Newly added,Grant-Blackford Mental Health Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6420441,2013,newly added,NA,Newly added,Franciscan St. Elizabeth Health - Lafayette East,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6420483,2013,newly added,NA,Newly added,Lafayette Regional Rehabilitation Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6520455,2013,newly added,NA,Newly added,Ten Broeck Tennessee Treatment Facility,2019,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6540416,2013,newly added,NA,Newly added,Methodist Olive Branch Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6610451,2013,merger result,NA,Merger result - 6611483 and 6611490,Mayo Clinic Hospital - Rochester,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720497,2013,newly added,NA,Newly added,Oceans Behavioral Hospital of Baton Rouge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6730281,2013,newly added,NA,Newly added,Pinnacle Specialty Hospital,2018,merged into,6720355,"Merged into 6720355 Lake Charles Memorial Hospital Lake Charles, LA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6730460,2013,newly added,NA,Newly added,Mercy Rehabilitation Hospital Oklahoma City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740229,2007,merged into,6740079,Merged into 6740079,NA,2013,newly added,NA,Newly added,Cornerstone Hospital of Houston at Clearlake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740919,2013,newly added,NA,Newly added,Texas Health Harris Methodist Hospital Alliance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740947,2013,newly added,NA,Newly added,Westside Surgical Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740956,2013,newly added,NA,Newly added,Victory Medical Center Plano,2019,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740957,2013,newly added,NA,Newly added,Victory Medical Center Beaumont,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740975,2013,newly added,NA,Newly added,Austin Oaks Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740976,2013,newly added,NA,Newly added,Scott & White Emergency Hospital- Cedar Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6840429,2013,newly added,NA,Newly added,HEALTHSOUTH Rehabilitation Hospital of Denver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6850396,2013,newly added,NA,Newly added,UNM Sandoval Regional Medical Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6860437,2013,newly added,NA,Newly added,Haven Senior Horizons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6860454,2013,newly added,NA,Newly added,Freedom Pain Hospital,2019,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6869153,2013,newly added,NA,Newly added,Windhaven Psychiatric Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6870372,2013,newly added,NA,Newly added,Lone Peak Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6920434,2013,newly added,NA,Newly added,Kaiser Foundation Hospital Westside Medical Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930409,2013,newly added,NA,Newly added,Loma Linda University Medical Center-Murrieta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930417,2013,newly added,NA,Newly added,Kaiser Permanente Ontario Medical Center,2014,merged into,6930737,"Merged into 6930737 Kaiser Permanente Fontana Medical Center Fontana, CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930673,2013,newly added,NA,Newly added,Humboldt County Mental Health,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6140417,2014,newly added,NA,Newly added,Whittier Pavilion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6220232,2014,newly added,NA,Newly added,Shore Rehabilitation Institute,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6340429,2014,newly added,NA,Newly added,Novant Health Haymarket Medical Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6380478,2014,newly added,NA,Newly added,Southeastern Regional Medical Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6390691,2014,newly added,NA,Newly added,St. Vincent's Medical Center Clay County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6390711,2014,merger result,NA,Result of merger - 6390279 and 6390460,North Florida/South Georgia Veteran's Health System,2014,merger result,NA,Result of merger - 6390279 and 6390460,North Florida/South Georgia Veteran's Health System,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6410291,2014,newly added,NA,Newly added,TriHealth Evendale Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6420486,2014,newly added,NA,Newly added,Options Behavioral Health System,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6630472,2014,newly added,NA,Newly added,Signature Psychiatric Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6630474,2014,newly added,NA,Newly added,Mercy Rehabilition Hospital Springfield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6729128,2014,newly added,NA,Newly added,Compass Behavioral Center of Alexandria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740879,2014,newly added,NA,Newly added,Scott & White Hospital - College Station,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740946,2014,newly added,NA,Newly added,Victory Surgical Hospital East Houston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740948,2014,newly added,NA,Newly added,Mesa Springs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740949,2014,newly added,NA,Newly added,Rock Springs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740958,2014,newly added,NA,Newly added,Victory Medical Center Landmark,2017,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740971,2014,newly added,NA,Newly added,Forest Park Medical Center-Southlake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740977,2014,newly added,NA,Newly added,Oceans Behavioral Hospital Abilene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740979,2014,newly added,NA,Newly added,Walnut Hill Medical Center,2017,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740984,2014,newly added,NA,Newly added,Crescent Medical Center Lancaster,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6741006,2014,newly added,NA,Newly added,Dallas Behavioral Healthcare Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6741013,2014,newly added,NA,Newly added,Resolute Health,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6741029,2014,newly added,NA,Newly added,Bay Area Regional Medical Center,2017,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6849223,2014,newly added,NA,Newly added,Castle Rock Adventist Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6879348,2014,newly added,NA,Newly added,Marian Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930372,2014,newly added,NA,Newly added,Telecare Heritage Psychiatric Health Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930672,2014,newly added,NA,Newly added,Jewish Home of San Francisco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6040391,2015,newly added,NA,Newly added,Hospital Menonita De Caguas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6040396,2015,newly added,NA,Newly added,Hospital San Antonio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6040397,2015,newly added,NA,Newly added,Hospital de Psiquiatria Forense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6048008,2015,newly added,NA,Newly added,Hospital Psiquiatrico Correccional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6048009,2015,newly added,NA,Newly added,Centro de Trauma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6141450,2015,formerly sth else,6140013,Formerly unit of 6140013 (Beth Israel Deaconess Med Center),Beth Israel Deaconess Hospital-Needham Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6220469,2015,newly added,NA,Newly added,Cornerstone Behavioral Health Hospital of Union County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6230287,2015,newly added,NA,Newly added,Pennsylvania Psychiatric Institute,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6230505,2015,newly added,NA,Newly added,Advanced Surgical Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6230538,2015,newly added,NA,Newly added,Helen M. Simpson Rehabilitation Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6320391,2015,newly added,NA,Newly added,Holy Cross Germantown Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6349173,2015,newly added,NA,Newly added,The Pavilion at Williamsburg Place,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6360439,2015,newly added,NA,Newly added,Carolinas ContinueCARE Hospital at Kings Mountain,2018,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6369135,2015,newly added,NA,Newly added,Strategic Behavioral Health - Raleigh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
